factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
return_1m,trend_strength_ma,-0.004281855598548469,2.7930359240200357e-05,-0.009074244557473922,-0.0030432495785063475,0.0026371792555579545,0.0031985279239984095,186261,93120,93141
return_1m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
return_1m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
return_3m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
return_3m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
return_5m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
return_5m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
return_10m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
return_10m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
return_15m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
return_15m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
log_return_1m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
log_return_1m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
normalized_return_5m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
normalized_return_5m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
ma_5_1m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
ma_5_1m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
ma_20_1m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
ma_20_1m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
ma_60_1m,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8055,3553,4502
ma_60_1m,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7343,3396,3947
price_ma_gap_20,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
price_ma_gap_20,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
ma_slope_20,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
ma_slope_20,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
ma_slope_60,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8055,3553,4502
ma_slope_60,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7343,3396,3947
ema_cross_5_20,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
ema_cross_5_20,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
trend_strength_ma,breakout_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
trend_strength_ma,breakout_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
breakout_high_20,distance_to_high_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
breakout_high_20,distance_to_low_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
breakout_high_20,donchian_position_20,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
breakout_high_20,breakout_volume_confirm,0.0,0.0,0.0,0.0,0.0,0.0,8058,3556,4502
breakout_low_20,distance_to_high_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
breakout_low_20,distance_to_low_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
breakout_low_20,donchian_position_20,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
breakout_low_20,breakout_volume_confirm,0.0,0.0,0.0,0.0,0.0,0.0,7344,3397,3947
